Tyre Size (mm),Tyre Mass (g),Pressure (Bars),Rim Size (mm),Wri (mm),Wro (mm),hr (mm),Rim Mass (g),Rim Iz (mm^4),Energy (J)
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.072
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1402
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0381
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0221
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0625
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0764
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0832
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1171
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0726
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1215
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0903
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,0.9743
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0494
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1077
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.098
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1649
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.076
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0554
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0997
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0779
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1435
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1604
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0788
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.2
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1045
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0577
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0493
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0784
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0863
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0504
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1115
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1551
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1027
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1337
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0905
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1254
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1926
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1081
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1314
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0362
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1294
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0966
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1076
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0634
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1023
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.2207
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.134
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0711
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0965
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.1335
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0548
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.0607
20,183,4,23,22.9,27.5,19.4,631,2.98E+03,1.068
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3014
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.7739
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3671
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.6583
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3468
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.7044
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3788
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.7091
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4419
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.5649
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4692
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.593
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.5706
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4665
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.5677
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4328
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.6293
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4674
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.6722
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4472
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.5683
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4437
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.552
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4632
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4518
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4436
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4285
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4285
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4215
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4313
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4232
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4188
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4293
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.346
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4473
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4156
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.431
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3753
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.4388
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3961
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3026
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3232
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3276
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2852
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2899
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2761
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2755
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2734
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2661
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3045
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2821
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2631
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2276
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2616
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.255
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2867
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2919
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3395
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.3351
23,196,9,23,22.9,27.5,19.4,631,2.98E+03,3.2843
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9896
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9626
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9806
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9481
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9789
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9756
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9962
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9727
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.999
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0258
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0008
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9872
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9978
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0211
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.993
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0207
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0266
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0331
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0076
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0145
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0306
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0013
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9966
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9504
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0128
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0017
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0119
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9899
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9702
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9495
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.974
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9584
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,3.0083
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9398
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9211
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9417
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9607
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9337
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9497
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.9187
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.818
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8077
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8459
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8007
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.7983
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.734
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.7554
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.7856
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8419
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.7818
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.7996
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8142
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8289
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8241
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8047
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.7939
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.836
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8172
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8009
23,196,8,23,22.9,27.5,19.4,631,2.98E+03,2.8002
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.331
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.7206
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3024
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.7137
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.293
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.6911
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2921
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.6212
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2816
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.5495
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3189
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.472
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3526
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4265
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3854
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3756
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4378
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3857
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4424
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3994
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.6077
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.35
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.5531
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3437
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.5008
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2738
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4612
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3191
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4247
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2466
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4083
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2679
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4307
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2581
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4407
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2871
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.5013
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2545
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4852
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.2766
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.44
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4289
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4178
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.356
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3531
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3336
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3901
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3758
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3708
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.352
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.367
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3701
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4084
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.371
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3714
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.4917
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.3797
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.53
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.404
23,196,7,23,22.9,27.5,19.4,631,2.98E+03,2.5737
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8226
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.0296
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7356
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.9255
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6908
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8514
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6405
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7948
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6196
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8229
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6357
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.834
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6723
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8379
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7716
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7674
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8285
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7725
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8084
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7678
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.673
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.9723
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6117
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8625
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6295
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7483
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6783
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7269
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7432
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8118
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7951
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.9434
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7235
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.0356
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7208
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.0284
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.6902
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8674
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.653
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7535
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.0126
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8874
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.1522
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8708
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.2447
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8368
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.2474
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8455
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.1379
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8997
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.9686
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.0017
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.891
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.0935
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7754
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,2.0986
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.712
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.9342
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.7543
23,196,6,23,22.9,27.5,19.4,631,2.98E+03,1.8066
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2787
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2093
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2573
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2352
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2611
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2951
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2924
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2622
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.287
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3496
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2926
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3691
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3402
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3802
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.4066
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2937
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3564
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3217
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3203
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3443
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3926
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3682
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2765
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3534
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3165
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3639
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3715
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2671
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.288
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3375
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3407
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3838
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3585
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.303
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2657
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2333
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.1619
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3081
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.1603
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2944
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3431
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.156
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3662
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.1971
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.317
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.234
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2978
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2558
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.236
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3073
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2956
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2952
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.4396
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2225
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.5022
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.219
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3598
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.3228
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.2846
23,196,5,23,22.9,27.5,19.4,631,2.98E+03,1.4523
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8302
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7472
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8341
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7636
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8146
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7932
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.9462
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7622
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8553
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.631
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8081
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.6081
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8052
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7804
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7978
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8025
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7792
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7866
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8467
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7332
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8034
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.9442
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7248
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.9806
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7807
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8673
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8969
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7851
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.821
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8057
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8723
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7901
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.9584
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7482
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.831
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.6489
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8403
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7061
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8383
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8314
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.832
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8139
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8161
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8121
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8094
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8976
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7273
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.9497
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7413
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8555
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8477
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7665
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8354
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7563
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8285
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7811
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.9289
